item,nutrient_name,value
eau de vie,vitamin k,1.0833333333333337
eau de vie,fat,9.423076923076923
eau de vie,vitamin e,1.3333333333333337
eau de vie,vitamin d,1.0
eau de vie,cholesterol,9.666666666666666
eau de vie,phosphorus,15.44
eau de vie,saturated fat,22.65
eau de vie,vitamin a,8.222222222222223
eau de vie,copper,0.4444444444444444
eau de vie,zinc,7.181818181818183
egg,calcium,2.6923076923076925
egg,protein,19.46
egg,riboflavin,92.3076923076923
egg,saturated fat,0.0
egg,iron,8.833333333333334
egg,potassium,3.191489361702128
egg,pantothenic acid,26.6
egg,sodium,8.478260869565217
egg,cholesterol,1.3333333333333337
egg,dietary fiber,3.214285714285715
egg,zinc,9.636363636363637
egg,vitamin c,0.0
egg,fat,0.0
egg nog,protein,6.660000000000001
egg nog,saturated fat,20.85
egg nog,sodium,2.347826086956521
egg nog,dietary fiber,0.0
egg nog,iron,0.0
egg nog,fat,9.615384615384617
egg nog,vitamin c,0.0
egg nog,calcium,9.615384615384617
egg nog,cholesterol,19.33333333333333
eggplant,potassium,5.638297872340425
eggplant,folate,9.25
eggplant,saturated fat,9.5
eggplant,choline,2.0
eggplant,iron,11.555555555555555
eggplant,phosphorus,13.36
eggplant,vitamin a,0.7777777777777778
eggplant,vitamin e,5.133333333333334
eggplant,vitamin d,0.0
eggplant,copper,43.0
eggplant,cholesterol,0.0
eggplant,dietary fiber,14.64285714285714
eggplant,niacin,9.6875
eggplant,protein,8.52
eggplant,calcium,7.461538461538461
eggplant,thiamin,22.916666666666668
eggplant,magnesium,7.142857142857142
eggplant,vitamin c,7.888888888888888
eggplant,riboflavin,9.461538461538462
eggplant,sodium,9.521739130434783
eggplant,fat,16.92307692307692
eggplant,zinc,9.727272727272728
eggplant,selenium,13.090909090909092
eggplant,vitamin k,20.0
endive,vitamin c,7.222222222222221
endive,potassium,6.680851063829787
endive,calcium,4.0
endive,fat,0.2564102564102564
endive,pantothenic acid,18.0
endive,riboflavin,5.769230769230769
endive,manganese,18.26086956521739
endive,iron,4.611111111111111
endive,vitamin e,2.933333333333333
endive,thiamin,6.666666666666667
endive,dietary fiber,11.071428571428571
endive,niacin,2.5
endive,protein,2.5
endive,magnesium,3.571428571428571
endive,saturated fat,0.24
endive,sodium,0.9565217391304348
endive,zinc,7.181818181818183
endive,folate,35.5
endive,vitamin d,0.0
endive,cholesterol,0.0
endive,vitamin a,12.0
endive,vitamin k,192.5
endive,copper,11.0
endive,phosphorus,2.24
endive,selenium,0.3636363636363636
endive,choline,3.0545454545454547
escarole,cholesterol,0.0
escarole,dietary fiber,12.5
escarole,fat,0.0
escarole,potassium,6.765957446808511
escarole,saturated fat,0.0
escarole,sodium,1.0434782608695654
escarole,protein,2.36
escarole,calcium,3.615384615384616
fennel,selenium,1.4545454545454546
fennel,vitamin d,0.0
fennel,thiamin,0.8333333333333334
fennel,fat,4.128205128205129
fennel,potassium,10.04255319148936
fennel,calcium,4.307692307692308
fennel,dietary fiber,12.5
fennel,protein,2.84
fennel,niacin,4.33125
fennel,riboflavin,2.6923076923076925
fennel,vitamin a,7.222222222222221
fennel,folate,6.5
fennel,phosphorus,4.5600000000000005
fennel,zinc,2.090909090909091
fennel,cholesterol,0.6666666666666667
fennel,vitamin e,7.066666666666667
fennel,vitamin k,61.74999999999999
fennel,copper,8.333333333333332
fennel,saturated fat,4.455
fennel,choline,2.7818181818181817
fennel,magnesium,4.523809523809524
fennel,vitamin c,12.88888888888889
fennel,iron,4.666666666666666
fennel,sodium,8.782608695652174
feta,saturated fat,125.0
feta,sodium,29.52173913043478
feta,protein,0.0
feta,fat,36.66666666666667
fig,sodium,0.217391304347826
fig,dietary fiber,0.0
fig,saturated fat,0.0
fig,protein,0.0
fig,added sugars,120.0
fig,cholesterol,0.0
fig,fat,0.0
fig,calcium,1.153846153846154
fig,iron,0.0
fig,potassium,2.2340425531914896
fish,riboflavin,8.923076923076923
fish,selenium,28.545454545454547
fish,saturated fat,18.65
fish,thiamin,10.166666666666666
fish,vitamin c,0.0
fish,potassium,3.9361702127659575
fish,dietary fiber,5.357142857142857
fish,vitamin a,0.4444444444444444
fish,niacin,9.625
fish,iron,4.666666666666666
fish,manganese,7.91304347826087
fish,calcium,1.2307692307692308
fish,folate,6.0
fish,vitamin e,45.86666666666667
fish,protein,22.0
fish,cholesterol,9.333333333333334
fish,zinc,3.818181818181818
fish,pantothenic acid,5.44
fish,vitamin d,0.0
fish,choline,7.781818181818181
fish,copper,6.5555555555555545
fish,sodium,17.47826086956522
fish,magnesium,5.952380952380952
fish,vitamin k,3.916666666666667
fish,fat,20.769230769230766
fish,phosphorus,15.28
flat bread,magnesium,7.380952380952381
flat bread,potassium,5.106382978723404
flat bread,thiamin,20.416666666666668
flat bread,saturated fat,0.935
flat bread,sodium,6.521739130434782
flat bread,cholesterol,23.666666666666668
flat bread,selenium,57.27272727272727
flat bread,zinc,27.27272727272727
flat bread,fat,0.9487179487179488
flat bread,phosphorus,18.32
flat bread,dietary fiber,0.0
flat bread,copper,22.77777777777777
flat bread,niacin,42.4375
flat bread,folate,3.0
flat bread,iron,27.77777777777778
flat bread,manganese,1.2173913043478262
flat bread,protein,44.4
flat bread,vitamin e,1.4666666666666666
flat bread,riboflavin,31.84615384615384
flat bread,pantothenic acid,49.6
flat bread,vitamin c,0.0
flat bread,calcium,0.2307692307692307
flat bread,vitamin a,0.0
fontina,vitamin c,0.0
fontina,vitamin k,2.166666666666667
fontina,cholesterol,38.66666666666666
fontina,vitamin e,1.8000000000000005
fontina,selenium,26.36363636363636
fontina,potassium,1.3617021276595744
fontina,folate,1.5
fontina,saturated fat,96.0
fontina,vitamin a,29.0
fontina,thiamin,1.7500000000000002
fontina,niacin,0.9375
fontina,dietary fiber,0.0
fontina,iron,1.277777777777778
fontina,phosphorus,27.68
fontina,copper,2.777777777777778
fontina,zinc,31.818181818181817
fontina,sodium,34.78260869565217
fontina,vitamin d,3.0
fontina,protein,51.2
fontina,manganese,0.6086956521739131
fontina,calcium,42.30769230769231
fontina,pantothenic acid,8.58
fontina,magnesium,3.333333333333333
fontina,riboflavin,15.692307692307692
fontina,choline,2.8000000000000003
fontina,fat,39.87179487179488
fortified wine,iron,0.5555555555555556
fortified wine,choline,0.0
fortified wine,vitamin d,0.0
fortified wine,niacin,0.0
fortified wine,dietary fiber,0.0
fortified wine,phosphorus,0.48
fortified wine,sodium,0.0869565217391304
fortified wine,magnesium,1.4285714285714286
fortified wine,protein,1.0
fortified wine,vitamin c,0.0
fortified wine,zinc,0.1818181818181818
fortified wine,cholesterol,0.0
fortified wine,vitamin k,0.0
fortified wine,calcium,0.3846153846153846
fortified wine,fat,0.0
fortified wine,copper,1.0
fortified wine,folate,0.0
fortified wine,saturated fat,0.0
fortified wine,vitamin e,0.0
fortified wine,vitamin a,0.0
fortified wine,selenium,2.545454545454545
fortified wine,riboflavin,0.0
fortified wine,potassium,0.5319148936170213
fortified wine,thiamin,0.0
frangelico,vitamin c,0.7777777777777778
frangelico,fat,26.41025641025641
frangelico,dietary fiber,0.0
frangelico,iron,2.166666666666667
frangelico,protein,24.0
frangelico,saturated fat,16.299999999999997
frangelico,cholesterol,13.666666666666666
frangelico,sodium,12.73913043478261
frangelico,calcium,0.8461538461538461
frittata,cholesterol,44.0
frittata,calcium,5.615384615384615
frittata,sodium,19.78260869565217
frittata,fat,23.33333333333333
frittata,protein,16.36
frittata,potassium,3.0851063829787235
frittata,saturated fat,40.9
frittata,dietary fiber,3.214285714285715
frittata,iron,11.11111111111111
frittata,added sugars,0.0
fritter,dietary fiber,5.714285714285714
fritter,selenium,18.545454545454547
fritter,copper,7.444444444444445
fritter,protein,14.74
fritter,phosphorus,10.08
fritter,folate,13.750000000000002
fritter,potassium,4.212765957446808
fritter,riboflavin,19.76923076923077
fritter,fat,34.743589743589745
fritter,sodium,14.739130434782608
fritter,magnesium,5.714285714285714
fritter,choline,9.363636363636363
fritter,vitamin e,24.000000000000004
fritter,vitamin a,8.777777777777777
fritter,vitamin d,4.0
fritter,saturated fat,28.35
fritter,thiamin,23.5
fritter,zinc,7.000000000000001
fritter,vitamin k,19.666666666666668
fritter,calcium,4.923076923076923
fritter,vitamin c,1.2222222222222223
fritter,cholesterol,22.33333333333333
fritter,iron,12.5
fritter,niacin,15.312500000000002
fruit juice,potassium,3.148936170212766
fruit juice,cholesterol,0.0
fruit juice,fat,0.0
fruit juice,iron,1.7222222222222223
fruit juice,saturated fat,0.0
fruit juice,vitamin c,0.0
fruit juice,sodium,0.0869565217391304
fruit juice,calcium,0.6153846153846154
fruit juice,protein,0.0
fruit juice,dietary fiber,0.0
game,potassium,7.51063829787234
game,saturated fat,3.7
game,thiamin,26.666666666666668
game,magnesium,6.428571428571428
game,dietary fiber,0.0
game,iron,17.72222222222222
game,sodium,2.2173913043478257
game,fat,2.602564102564102
game,vitamin a,0.0
game,copper,20.0
game,selenium,17.636363636363637
game,manganese,0.8695652173913043
game,riboflavin,44.61538461538461
game,zinc,11.636363636363637
game,vitamin c,0.0
game,protein,44.8
game,phosphorus,15.04
game,cholesterol,31.666666666666664
game,calcium,0.2307692307692307
garlic,calcium,51.30769230769231
garlic,protein,0.0
garlic,fat,0.0
garlic,sodium,0.0
garlic,vitamin c,88.88888888888889
gin,vitamin c,0.0
gin,dietary fiber,0.0
gin,calcium,0.0
gin,magnesium,0.0
gin,fat,0.0
gin,thiamin,0.5
gin,riboflavin,0.3076923076923077
gin,selenium,0.0
gin,niacin,0.08125
gin,protein,0.0
gin,phosphorus,0.32
gin,vitamin k,0.0
gin,iron,0.2222222222222222
gin,sodium,0.0434782608695652
gin,vitamin a,0.0
gin,vitamin e,0.0
gin,choline,0.0
gin,zinc,0.3636363636363636
gin,vitamin d,0.0
gin,copper,2.333333333333333
gin,cholesterol,0.0
gin,potassium,0.0425531914893617
gin,folate,0.0
gin,saturated fat,0.0
ginger,cholesterol,0.0
ginger,sodium,10.869565217391305
ginger,saturated fat,0.0
ginger,protein,0.0
ginger,dietary fiber,0.0
ginger,fat,16.025641025641026
goat cheese,vitamin c,4.777777777777778
goat cheese,dietary fiber,0.0
goat cheese,fat,41.15384615384616
goat cheese,saturated fat,107.0
goat cheese,cholesterol,32.0
goat cheese,protein,50.0
goat cheese,calcium,54.92307692307692
goat cheese,sodium,29.52173913043478
goat cheese,iron,0.0
goose,cholesterol,33.33333333333333
goose,riboflavin,0.0
goose,dietary fiber,0.0
goose,thiamin,0.0
goose,protein,0.0
goose,selenium,0.3636363636363636
goose,saturated fat,138.5
goose,vitamin c,0.0
goose,vitamin e,18.000000000000004
goose,potassium,0.0
goose,iron,0.0
goose,folate,0.0
goose,magnesium,0.0
goose,sodium,0.0
goose,pantothenic acid,0.0
goose,calcium,0.0
goose,fat,127.94871794871794
goose,vitamin a,0.0
goose,niacin,0.0
goose,phosphorus,0.0
goose,zinc,0.0
gouda,iron,0.0
gouda,dietary fiber,0.0
gouda,fat,41.15384615384616
gouda,calcium,54.92307692307692
gouda,saturated fat,107.0
gouda,protein,50.0
gouda,cholesterol,35.66666666666667
gouda,vitamin c,0.0
gouda,sodium,40.391304347826086
gourmet,vitamin e,3.4666666666666663
gourmet,cholesterol,11.666666666666666
gourmet,thiamin,5.583333333333334
gourmet,magnesium,6.904761904761905
gourmet,saturated fat,13.9
gourmet,zinc,7.000000000000001
gourmet,vitamin c,7.666666666666668
gourmet,potassium,4.531914893617022
gourmet,sodium,21.695652173913043
gourmet,riboflavin,10.76923076923077
gourmet,folate,7.75
gourmet,vitamin k,68.75
gourmet,niacin,18.6875
gourmet,vitamin a,10.0
gourmet,calcium,7.307692307692308
gourmet,copper,6.999999999999999
gourmet,selenium,19.272727272727277
gourmet,iron,3.166666666666666
gourmet,dietary fiber,2.5
gourmet,protein,21.4
gourmet,choline,4.8
gourmet,vitamin d,0.0
gourmet,phosphorus,10.88
gourmet,fat,6.935897435897435
grains,fat,2.089743589743589
grains,iron,14.61111111111111
grains,folate,9.5
grains,zinc,24.09090909090909
grains,niacin,26.6875
grains,riboflavin,19.307692307692307
grains,potassium,10.851063829787234
grains,calcium,1.8461538461538465
grains,vitamin a,0.1111111111111111
grains,manganese,112.17391304347828
grains,copper,40.77777777777777
grains,vitamin e,5.666666666666666
grains,pantothenic acid,29.2
grains,protein,20.6
grains,choline,5.527272727272727
grains,vitamin k,4.916666666666667
grains,thiamin,26.333333333333336
grains,vitamin d,0.0
grains,dietary fiber,53.92857142857142
grains,saturated fat,0.985
grains,sodium,0.0869565217391304
grains,cholesterol,0.0
grains,vitamin c,0.0
grains,magnesium,26.190476190476197
grains,phosphorus,26.56
grains,selenium,25.272727272727277
granola,dietary fiber,25.35714285714285
granola,vitamin c,0.0
granola,fat,36.66666666666667
granola,cholesterol,0.0
granola,sodium,3.869565217391304
granola,protein,28.6
granola,saturated fat,17.849999999999998
granola,iron,21.444444444444443
granola,calcium,5.461538461538462
grape,sodium,0.1304347826086956
grape,fat,0.0
grape,protein,0.0
grape,vitamin c,22.55555555555556
grapefruit,protein,0.0
grapefruit,sodium,0.0
grapefruit,fat,0.0
grapefruit,added sugars,19.8
green bean,saturated fat,0.0
green bean,calcium,1.3076923076923077
green bean,protein,0.0
green bean,fat,0.0
green bean,iron,1.6666666666666667
green bean,vitamin c,0.0
green bean,sodium,14.000000000000002
green bean,cholesterol,0.0
green bean,dietary fiber,6.071428571428571
ground beef,dietary fiber,0.0
ground beef,cholesterol,22.33333333333333
ground beef,protein,39.2
ground beef,vitamin c,0.0
ground beef,sodium,2.9130434782608696
ground beef,calcium,0.0
ground beef,iron,13.38888888888889
ground beef,saturated fat,20.1
ground beef,fat,12.589743589743591
ground lamb,protein,34.0
ground lamb,dietary fiber,0.0
ground lamb,fat,26.282051282051285
ground lamb,sodium,3.0869565217391304
ground lamb,calcium,0.0
ground lamb,saturated fat,44.65
ground lamb,cholesterol,25.333333333333336
ground lamb,iron,8.944444444444445
ground lamb,vitamin c,0.0
guava,calcium,1.5384615384615383
guava,protein,1.2
guava,potassium,5.914893617021277
guava,cholesterol,0.0
guava,iron,3.055555555555556
guava,sodium,0.4347826086956521
guava,saturated fat,0.2
guava,fat,0.2564102564102564
guava,dietary fiber,18.571428571428573
halibut,saturated fat,0.0
halibut,cholesterol,11.666666666666666
halibut,iron,5.888888888888889
halibut,sodium,2.3043478260869565
halibut,vitamin c,0.0
halibut,fat,2.2564102564102564
halibut,calcium,1.8461538461538465
halibut,protein,41.2
halibut,dietary fiber,0.0
ham,sodium,50.0
ham,niacin,37.875
ham,zinc,16.727272727272727
ham,vitamin d,3.5
ham,vitamin c,0.0
ham,cholesterol,18.0
ham,calcium,0.6153846153846154
ham,folate,0.25
ham,potassium,7.8936170212765955
ham,saturated fat,6.4
ham,iron,4.666666666666666
ham,choline,13.745454545454544
ham,vitamin k,0.0
ham,vitamin a,1.4444444444444444
ham,fat,4.961538461538462
ham,phosphorus,22.08
ham,riboflavin,14.692307692307692
ham,thiamin,35.5
ham,vitamin e,1.4666666666666666
ham,copper,13.77777777777778
ham,protein,38.0
ham,selenium,61.45454545454545
ham,dietary fiber,0.0
ham,magnesium,4.761904761904762
hamburger,cholesterol,0.0
hamburger,niacin,29.062500000000004
hamburger,fat,5.961538461538462
hamburger,calcium,7.153846153846153
hamburger,saturated fat,0.0
hamburger,protein,18.6
hamburger,sodium,21.217391304347828
hamburger,riboflavin,30.384615384615387
hamburger,vitamin c,0.0
hamburger,thiamin,83.33333333333334
hamburger,iron,13.944444444444445
hamburger,dietary fiber,8.214285714285714
hazelnut,saturated fat,85.50000000000001
hazelnut,iron,24.38888888888889
hazelnut,fat,40.64102564102564
hazelnut,cholesterol,4.0
hazelnut,protein,14.64
hazelnut,dietary fiber,8.571428571428571
hazelnut,sodium,3.173913043478261
hazelnut,vitamin c,0.0
hazelnut,calcium,11.23076923076923
herb,selenium,0.0
herb,calcium,0.1538461538461538
herb,protein,0.0
herb,vitamin e,0.0
herb,pantothenic acid,0.2199999999999999
herb,zinc,0.3636363636363636
herb,thiamin,0.8333333333333334
herb,iron,0.4444444444444444
herb,manganese,1.9130434782608692
herb,magnesium,0.2380952380952381
herb,fat,0.0
herb,niacin,0.0
herb,dietary fiber,0.0
herb,vitamin a,0.1111111111111111
herb,saturated fat,0.01
herb,phosphorus,0.0
herb,cholesterol,0.0
herb,copper,1.6666666666666667
herb,sodium,0.0434782608695652
herb,potassium,0.1914893617021276
herb,riboflavin,0.3076923076923077
herb,vitamin c,0.0
herb,folate,0.25
herb,choline,0.0
herb,vitamin k,0.0
herb,vitamin d,0.0
hollywood,protein,0.0
hollywood,saturated fat,53.49999999999999
hollywood,sodium,23.30434782608696
hollywood,fat,100.76923076923076
hollywood,cholesterol,12.0
hominy/cornmeal/masa,zinc,9.272727272727272
hominy/cornmeal/masa,calcium,0.7692307692307693
hominy/cornmeal/masa,riboflavin,0.4615384615384615
hominy/cornmeal/masa,vitamin d,0.0
hominy/cornmeal/masa,choline,0.6181818181818182
hominy/cornmeal/masa,vitamin c,0.3333333333333333
hominy/cornmeal/masa,sodium,21.782608695652176
hominy/cornmeal/masa,thiamin,0.25
hominy/cornmeal/masa,iron,3.333333333333333
hominy/cornmeal/masa,protein,2.9
hominy/cornmeal/masa,copper,3.2222222222222223
hominy/cornmeal/masa,dietary fiber,8.571428571428571
hominy/cornmeal/masa,vitamin e,1.6666666666666667
hominy/cornmeal/masa,magnesium,3.8095238095238098
hominy/cornmeal/masa,selenium,5.2727272727272725
hominy/cornmeal/masa,phosphorus,2.72
hominy/cornmeal/masa,niacin,0.2
hominy/cornmeal/masa,fat,3.7307692307692313
hominy/cornmeal/masa,cholesterol,1.3333333333333337
hominy/cornmeal/masa,folate,0.25
hominy/cornmeal/masa,vitamin a,2.333333333333333
hominy/cornmeal/masa,saturated fat,5.050000000000001
hominy/cornmeal/masa,vitamin k,1.1666666666666663
hominy/cornmeal/masa,potassium,0.1914893617021276
honey,cholesterol,0.0
honey,potassium,1.1063829787234043
honey,calcium,0.4615384615384615
honey,magnesium,0.4761904761904762
honey,copper,4.0
honey,riboflavin,2.923076923076923
honey,zinc,2.0
honey,vitamin e,0.0
honey,choline,0.4
honey,selenium,1.4545454545454546
honey,saturated fat,0.0
honey,vitamin c,0.5555555555555556
honey,phosphorus,0.32
honey,dietary fiber,0.7142857142857143
honey,vitamin d,0.0
honey,thiamin,0.0
honey,niacin,0.75625
honey,folate,0.5
honey,vitamin k,0.0
honey,fat,0.0
honey,sodium,0.1739130434782608
honey,iron,2.333333333333333
honey,protein,0.6
honey,vitamin a,0.0
honeydew,protein,1.08
honeydew,saturated fat,0.19
honeydew,vitamin k,2.4166666666666665
honeydew,vitamin c,20.0
honeydew,vitamin e,0.1333333333333333
honeydew,copper,2.6666666666666665
honeydew,dietary fiber,2.857142857142857
honeydew,sodium,0.782608695652174
honeydew,magnesium,2.380952380952381
honeydew,cholesterol,0.0
honeydew,riboflavin,0.923076923076923
honeydew,niacin,2.6125
honeydew,vitamin d,0.0
honeydew,selenium,1.2727272727272725
honeydew,vitamin a,0.3333333333333333
honeydew,choline,1.3818181818181818
honeydew,fat,0.1794871794871795
honeydew,iron,0.9444444444444444
honeydew,phosphorus,0.88
honeydew,thiamin,3.166666666666667
honeydew,calcium,0.4615384615384615
honeydew,potassium,4.851063829787234
honeydew,folate,4.75
honeydew,zinc,0.8181818181818181
horseradish,thiamin,0.6666666666666667
horseradish,vitamin k,1.0833333333333337
horseradish,protein,2.36
horseradish,fat,0.8846153846153846
horseradish,niacin,2.4125
horseradish,magnesium,6.428571428571428
horseradish,copper,6.444444444444445
horseradish,phosphorus,2.48
horseradish,vitamin e,0.0666666666666666
horseradish,selenium,5.09090909090909
horseradish,vitamin a,0.0
horseradish,cholesterol,0.0
horseradish,sodium,18.26086956521739
horseradish,vitamin c,27.666666666666668
horseradish,zinc,7.545454545454546
horseradish,dietary fiber,11.785714285714285
horseradish,choline,1.181818181818182
horseradish,riboflavin,1.846153846153846
horseradish,potassium,5.23404255319149
horseradish,saturated fat,0.4499999999999999
horseradish,vitamin d,0.0
horseradish,iron,2.333333333333333
horseradish,folate,14.249999999999998
horseradish,calcium,4.307692307692308
hot pepper,dietary fiber,0.0
hot pepper,protein,42.8
hot pepper,fat,32.05128205128205
hot pepper,iron,0.0
hot pepper,calcium,41.23076923076923
hot pepper,sodium,49.56521739130435
hot pepper,vitamin c,0.0
hot pepper,saturated fat,107.0
hot pepper,cholesterol,35.66666666666667
hummus,sodium,20.17391304347826
hummus,iron,7.166666666666667
hummus,cholesterol,0.0
hummus,fat,36.66666666666667
hummus,protein,14.279999999999998
hummus,vitamin c,9.555555555555555
hummus,dietary fiber,25.35714285714285
hummus,calcium,5.461538461538462
hummus,saturated fat,17.849999999999998
ice cream,iron,0.0
ice cream,calcium,9.461538461538462
ice cream,cholesterol,12.666666666666668
ice cream,vitamin c,0.0
ice cream,saturated fat,46.150000000000006
ice cream,sodium,3.0
ice cream,protein,6.16
ice cream,fat,15.769230769230772
ice cream,dietary fiber,0.0
iced coffee,sodium,0.2608695652173913
iced coffee,saturated fat,0.0
iced coffee,fat,0.1923076923076923
iced coffee,protein,0.6
iced coffee,calcium,1.3846153846153846
iced coffee,dietary fiber,0.0
iced coffee,vitamin c,0.0
iced coffee,iron,0.0
iced coffee,cholesterol,0.6666666666666667
iced tea,sodium,1.4782608695652173
iced tea,fat,0.0
iced tea,protein,0.0
jam or jelly,vitamin c,6.111111111111111
jam or jelly,vitamin e,0.3333333333333333
jam or jelly,magnesium,1.1904761904761905
jam or jelly,iron,1.6111111111111112
jam or jelly,protein,0.36
jam or jelly,riboflavin,2.923076923076923
jam or jelly,zinc,0.5454545454545454
jam or jelly,choline,1.6545454545454543
jam or jelly,sodium,1.1304347826086958
jam or jelly,selenium,1.6363636363636365
jam or jelly,saturated fat,0.03
jam or jelly,vitamin d,0.0
jam or jelly,vitamin a,0.0
jam or jelly,dietary fiber,3.571428571428571
jam or jelly,copper,4.0
jam or jelly,thiamin,0.75
jam or jelly,potassium,1.297872340425532
jam or jelly,fat,0.0384615384615384
jam or jelly,cholesterol,0.0
jam or jelly,calcium,0.8461538461538461
jam or jelly,phosphorus,0.72
jam or jelly,vitamin k,0.25
jam or jelly,niacin,0.38125
jam or jelly,folate,1.25
jamaica,fat,48.20512820512821
jamaica,protein,18.8
jerusalem artichoke,fat,0.0128205128205128
jerusalem artichoke,zinc,1.0909090909090908
jerusalem artichoke,potassium,9.127659574468083
jerusalem artichoke,copper,15.555555555555555
jerusalem artichoke,phosphorus,6.239999999999999
jerusalem artichoke,riboflavin,4.615384615384615
jerusalem artichoke,iron,18.88888888888889
jerusalem artichoke,saturated fat,0.0
jerusalem artichoke,protein,4.0
jerusalem artichoke,sodium,0.1739130434782608
jerusalem artichoke,pantothenic acid,7.939999999999999
jerusalem artichoke,dietary fiber,5.714285714285714
jerusalem artichoke,folate,3.25
jerusalem artichoke,calcium,1.0769230769230769
jerusalem artichoke,vitamin d,0.0
jerusalem artichoke,choline,5.454545454545454
jerusalem artichoke,selenium,1.2727272727272725
jerusalem artichoke,thiamin,16.666666666666668
jerusalem artichoke,vitamin a,0.1111111111111111
jerusalem artichoke,vitamin e,1.2666666666666666
jerusalem artichoke,vitamin k,0.0833333333333333
jerusalem artichoke,vitamin c,4.444444444444445
jerusalem artichoke,magnesium,4.047619047619048
jerusalem artichoke,manganese,2.608695652173913
jerusalem artichoke,cholesterol,0.0
jerusalem artichoke,niacin,8.125
kiwi,sodium,6.086956521739131
kiwi,saturated fat,0.0
kiwi,protein,0.0
kiwi,calcium,5.153846153846154
kiwi,iron,6.666666666666667
kiwi,fat,0.0
kiwi,cholesterol,0.0
kiwi,vitamin c,4.444444444444445
kiwi,dietary fiber,11.785714285714285
kumquat,protein,3.7599999999999993
kumquat,vitamin d,0.0
kumquat,iron,4.777777777777778
kumquat,magnesium,4.761904761904762
kumquat,riboflavin,6.9230769230769225
kumquat,cholesterol,0.0
kumquat,sodium,0.4347826086956521
kumquat,dietary fiber,23.214285714285715
kumquat,vitamin k,0.0
kumquat,choline,1.5272727272727271
kumquat,selenium,0.0
kumquat,potassium,3.957446808510638
kumquat,zinc,1.5454545454545454
kumquat,vitamin c,48.77777777777778
kumquat,fat,1.1025641025641024
kumquat,niacin,2.68125
kumquat,vitamin e,1.0
kumquat,thiamin,3.083333333333333
kumquat,phosphorus,1.52
kumquat,saturated fat,0.515
kumquat,copper,10.555555555555555
kumquat,calcium,4.769230769230769
kumquat,folate,4.25
kumquat,vitamin a,1.6666666666666667
lamb,dietary fiber,0.0
lamb,niacin,43.25
lamb,vitamin a,0.0
lamb,calcium,1.5384615384615383
lamb,folate,5.25
lamb,potassium,7.425531914893617
lamb,zinc,34.36363636363636
lamb,vitamin d,0.5
lamb,protein,54.79999999999999
lamb,fat,20.897435897435894
lamb,phosphorus,16.72
lamb,copper,15.11111111111111
lamb,thiamin,8.666666666666668
lamb,cholesterol,32.33333333333333
lamb,vitamin e,0.9333333333333336
lamb,saturated fat,32.99999999999999
lamb,vitamin c,0.0
lamb,magnesium,6.190476190476191
lamb,choline,18.181818181818183
lamb,iron,10.5
lamb,selenium,54.36363636363636
lamb,riboflavin,20.23076923076923
lamb,vitamin k,3.583333333333333
lamb,sodium,16.82608695652174
lamb chop,vitamin a,0.0
lamb chop,fat,20.897435897435894
lamb chop,vitamin k,3.583333333333333
lamb chop,vitamin d,0.5
lamb chop,copper,15.11111111111111
lamb chop,selenium,54.36363636363636
lamb chop,niacin,43.25
lamb chop,zinc,34.36363636363636
lamb chop,vitamin e,0.9333333333333336
lamb chop,vitamin c,0.0
lamb chop,potassium,7.425531914893617
lamb chop,saturated fat,32.99999999999999
lamb chop,choline,18.181818181818183
lamb chop,thiamin,8.666666666666668
lamb chop,phosphorus,16.72
lamb chop,iron,10.5
lamb chop,sodium,16.82608695652174
lamb chop,magnesium,6.190476190476191
lamb chop,dietary fiber,0.0
lamb chop,calcium,1.5384615384615383
lamb chop,protein,54.79999999999999
lamb chop,folate,5.25
lamb chop,cholesterol,32.33333333333333
lamb chop,riboflavin,20.23076923076923
lamb shank,saturated fat,23.1
lamb shank,fat,14.615384615384617
lamb shank,phosphorus,12.56
lamb shank,vitamin d,0.0
lamb shank,riboflavin,7.384615384615384
lamb shank,selenium,11.636363636363637
lamb shank,vitamin e,1.8000000000000005
lamb shank,potassium,6.085106382978724
lamb shank,pantothenic acid,8.66
lamb shank,vitamin a,0.8888888888888888
lamb shank,sodium,3.304347826086956
lamb shank,copper,8.777777777777777
lamb shank,thiamin,8.333333333333334
lamb shank,cholesterol,22.0
lamb shank,dietary fiber,0.0
lamb shank,protein,40.2
lamb shank,calcium,0.5384615384615384
lamb shank,iron,7.111111111111111
lamb shank,manganese,0.3478260869565217
lamb shank,niacin,25.5625
lamb shank,zinc,35.27272727272727
lamb shank,vitamin c,0.0
lamb shank,magnesium,4.523809523809524
lasagna,iron,7.333333333333333
lasagna,protein,16.48
lasagna,saturated fat,20.6
lasagna,sodium,13.304347826086955
lasagna,vitamin c,7.888888888888888
lasagna,cholesterol,10.666666666666668
lasagna,fat,10.17948717948718
lasagna,dietary fiber,5.357142857142857
lasagna,calcium,13.538461538461538
leafy green,zinc,3.818181818181818
leafy green,magnesium,1.9047619047619049
leafy green,copper,9.11111111111111
leafy green,sodium,13.391304347826086
leafy green,selenium,2.545454545454545
leafy green,thiamin,3.416666666666667
leafy green,folate,5.75
leafy green,vitamin d,0.0
leafy green,potassium,3.0
leafy green,riboflavin,3.769230769230769
leafy green,choline,1.8545454545454545
leafy green,vitamin a,6.222222222222222
leafy green,fat,2.5384615384615383
leafy green,vitamin k,18.75
leafy green,vitamin c,7.333333333333333
